,ID Iklan,city,lat,lng,area,url,building_area,land_area,total_area,Bedroom,Bathroom,Sertifikat,Dilengkapi Perabotan,Kondisi Properti,Jumlah Lantai,price_per_m2,price
502,hos6781505,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6781505,170.0,124.0,294.0,3,3,0.0,0.0,0.0,2,8163265.31,2400000000.0
503,hos6781675,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6781675,140.0,80.0,220.0,3,3,0.0,0.0,0.0,2,6590909.09,1450000000.0
504,hos6787105,Jakarta Selatan,-6.261493,106.8106,Tanah Kusir,https://www.rumah123.com/properti/jakarta-selatan/hos6787105,270.0,300.0,570.0,4,2,0.0,0.0,2.0,2,6973684.21,3975000000.0
505,hos6795168,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6795168,180.0,145.0,325.0,4,4,0.0,0.0,0.0,2,6769230.77,2200000000.0
506,hos6826639,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos6826639,360.0,320.0,680.0,6,4,0.0,0.0,2.0,2,15441176.47,10500000000.0
507,hos6829298,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos6829298,1000.0,470.0,1470.0,5,5,0.0,0.0,0.0,3,46258503.4,68000000000.0
508,hos6829556,Jakarta Selatan,-6.261493,106.8106,Permata Hijau,https://www.rumah123.com/properti/jakarta-selatan/hos6829556,425.0,273.0,698.0,4,3,0.0,1.0,0.0,3,24355300.86,17000000000.0
509,hos6834215,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6834215,820.0,430.0,1250.0,5,6,0.0,1.0,1.0,3,14000000.0,17500000000.0
510,hos6834226,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6834226,500.0,358.0,858.0,4,5,0.0,1.0,0.0,4,21561771.56,18500000000.0
511,hos6836156,Jakarta Selatan,-6.261493,106.8106,Duren Tiga,https://www.rumah123.com/properti/jakarta-selatan/hos6836156,221.0,246.0,467.0,6,5,0.0,0.0,1.0,2,18201284.8,8500000000.0
512,hos6840619,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6840619,235.0,200.0,435.0,3,3,0.0,1.0,2.0,3,21839080.46,9500000000.0
513,hos6857676,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos6857676,200.0,979.0,1179.0,4,2,0.0,0.0,4.0,1,10602205.26,12500000000.0
514,hos6862281,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6862281,650.0,1100.0,1750.0,4,5,0.0,0.0,1.0,2,13714285.71,24000000000.0
515,hos6865678,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6865678,400.0,291.0,691.0,4,4,0.0,1.0,1.0,2,21562952.24,14900000000.0
516,hos6871706,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6871706,500.0,780.0,1280.0,3,4,0.0,1.0,2.0,2,9375000.0,12000000000.0
517,hos6880898,Jakarta Selatan,-6.261493,106.8106,Jati Padang,https://www.rumah123.com/properti/jakarta-selatan/hos6880898,350.0,260.0,610.0,4,4,0.0,1.0,2.0,3,9016393.44,5500000000.0
518,hos6894335,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos6894335,200.0,143.0,343.0,4,3,0.0,0.0,1.0,2,4373177.84,1500000000.0
519,hos6895026,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6895026,1200.0,544.0,1744.0,5,5,0.0,1.0,0.0,2,32683486.24,57000000000.0
520,hos6895979,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6895979,350.0,468.0,818.0,7,7,0.0,0.0,2.0,1,9290953.55,7600000000.0
521,hos6896992,Jakarta Selatan,-6.261493,106.8106,Fatmawati,https://www.rumah123.com/properti/jakarta-selatan/hos6896992,274.0,384.0,658.0,3,3,0.0,0.0,4.0,1,9118541.03,6000000000.0
522,hos6898430,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6898430,500.0,340.0,840.0,4,4,0.0,1.0,1.0,3,18452380.95,15500000000.0
523,hos6902591,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos6902591,86.0,75.0,161.0,3,3,0.0,0.0,0.0,2,11925465.84,1920000000.0
524,hos6908963,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6908963,1100.0,973.0,2073.0,4,3,0.0,1.0,1.0,2,16883743.37,35000000000.0
525,hos6910421,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6910421,700.0,2600.0,3300.0,5,5,0.0,1.0,2.0,2,10606060.61,35000000000.0
526,hos6926189,Jakarta Selatan,-6.261493,106.8106,Mega Kuningan,https://www.rumah123.com/properti/jakarta-selatan/hos6926189,400.0,400.0,800.0,4,4,0.0,1.0,2.0,2,28750000.0,23000000000.0
527,hos6927391,Jakarta Selatan,-6.261493,106.8106,Bangka,https://www.rumah123.com/properti/jakarta-selatan/hos6927391,165.0,129.0,294.0,3,3,0.0,1.0,2.0,2,12925170.07,3800000000.0
528,hos6930248,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos6930248,500.0,473.0,973.0,5,5,0.0,0.0,1.0,2,11305241.52,11000000000.0
529,hos6930317,Jakarta Selatan,-6.261493,106.8106,Veteran,https://www.rumah123.com/properti/jakarta-selatan/hos6930317,600.0,400.0,1000.0,5,4,0.0,0.0,2.0,2,6000000.0,6000000000.0
530,hos6937067,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6937067,800.0,625.0,1425.0,7,5,0.0,2.0,1.0,2,13333333.33,19000000000.0
531,hos6947977,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6947977,500.0,228.0,728.0,4,3,0.0,1.0,1.0,3,13049450.55,9500000000.0
532,hos6956811,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos6956811,500.0,400.0,900.0,4,5,0.0,1.0,0.0,2,17222222.22,15500000000.0
533,hos6967202,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos6967202,1100.0,973.0,2073.0,5,5,0.0,0.0,0.0,2,15436565.36,32000000000.0
534,hos6967946,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos6967946,300.0,782.0,1082.0,4,3,0.0,1.0,1.0,1,15711645.1,17000000000.0
535,hos6969206,Jakarta Selatan,-6.261493,106.8106,Bangka,https://www.rumah123.com/properti/jakarta-selatan/hos6969206,500.0,1070.0,1570.0,5,5,0.0,0.0,4.0,1,14012738.85,22000000000.0
536,hos6977502,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos6977502,436.0,239.0,675.0,4,4,0.0,0.0,0.0,2,13333333.33,9000000000.0
537,hos6977699,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos6977699,150.0,340.0,490.0,2,1,0.0,0.0,4.0,1,8755102.04,4290000000.0
538,hos6980164,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos6980164,400.0,291.0,691.0,4,4,0.0,1.0,1.0,2,21707670.04,15000000000.0
539,hos7004073,Jakarta Selatan,-6.261493,106.8106,Pakubuwono,https://www.rumah123.com/properti/jakarta-selatan/hos7004073,308.0,292.0,600.0,3,4,0.0,0.0,1.0,2,30833333.33,18500000000.0
540,hos7004292,Jakarta Selatan,-6.261493,106.8106,Ciganjur,https://www.rumah123.com/properti/jakarta-selatan/hos7004292,70.0,61.0,131.0,2,1,0.0,0.0,0.0,2,8396946.56,1100000000.0
541,hos7005942,Jakarta Selatan,-6.261493,106.8106,Menteng Dalam,https://www.rumah123.com/properti/jakarta-selatan/hos7005942,2000.0,800.0,2800.0,7,6,0.0,0.0,0.0,3,28571428.57,80000000000.0
542,hos7005982,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7005982,400.0,291.0,691.0,4,4,0.0,1.0,0.0,2,21707670.04,15000000000.0
543,hos7008278,Jakarta Selatan,-6.261493,106.8106,Blok M,https://www.rumah123.com/properti/jakarta-selatan/hos7008278,1000.0,580.0,1580.0,5,4,0.0,1.0,0.0,1,43037974.68,68000000000.0
544,hos7011811,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7011811,500.0,370.0,870.0,4,4,0.0,1.0,1.0,2,20689655.17,18000000000.0
545,hos7014951,Jakarta Selatan,-6.261493,106.8106,Kebayoran Lama,https://www.rumah123.com/properti/jakarta-selatan/hos7014951,800.0,600.0,1400.0,8,8,0.0,0.0,1.0,2,6857142.86,9600000000.0
546,hos7016002,Jakarta Selatan,-6.261493,106.8106,Mampang Prapatan,https://www.rumah123.com/properti/jakarta-selatan/hos7016002,396.0,318.0,714.0,4,4,0.0,0.0,2.0,2,7002801.12,5000000000.0
547,hos7022123,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7022123,800.0,603.0,1403.0,7,3,0.0,0.0,2.0,2,14255167.5,20000000000.0
548,hos7035011,Jakarta Selatan,-6.261493,106.8106,patra kuningan,https://www.rumah123.com/properti/jakarta-selatan/hos7035011,470.0,290.0,760.0,4,3,0.0,0.0,2.0,3,22368421.05,17000000000.0
549,hos7036634,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7036634,110.0,66.0,176.0,3,3,0.0,1.0,0.0,2,7244318.18,1275000000.0
550,hos7041032,Jakarta Selatan,-6.261493,106.8106,Cinere,https://www.rumah123.com/properti/jakarta-selatan/hos7041032,181.0,330.0,511.0,3,2,0.0,0.0,2.0,1,7632093.93,3900000000.0
551,hos7047176,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7047176,400.0,234.0,634.0,3,2,0.0,0.0,2.0,2,18848580.44,11950000000.0
552,hos7057959,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7057959,750.0,850.0,1600.0,3,2,0.0,0.0,2.0,2,10937500.0,17500000000.0
553,hos7058911,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos7058911,170.0,135.0,305.0,3,3,0.0,1.0,3.0,2,7377049.18,2250000000.0
554,hos7075342,Jakarta Selatan,-6.261493,106.8106,Pancoran,https://www.rumah123.com/properti/jakarta-selatan/hos7075342,250.0,110.0,360.0,3,3,0.0,0.0,0.0,3,15277777.78,5500000000.0
555,hos7083940,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7083940,900.0,1150.0,2050.0,5,5,0.0,0.0,0.0,2,18780487.8,38500000000.0
556,hos7084807,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7084807,73.0,70.0,143.0,3,2,0.0,0.0,0.0,2,8965034.97,1282000000.0
557,hos7089446,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7089446,470.0,415.0,885.0,4,4,0.0,0.0,1.0,2,20338983.05,18000000000.0
558,hos7089577,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7089577,278.0,159.0,437.0,3,3,0.0,1.0,1.0,2,18878718.54,8250000000.0
559,hos7093310,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7093310,650.0,616.0,1266.0,5,6,0.0,0.0,2.0,2,16587677.73,21000000000.0
560,hos7093374,Jakarta Selatan,-6.261493,106.8106,Mampang Prapatan,https://www.rumah123.com/properti/jakarta-selatan/hos7093374,250.0,632.0,882.0,5,3,0.0,0.0,4.0,1,11337868.48,10000000000.0
561,hos7098955,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7098955,450.0,430.0,880.0,4,3,0.0,0.0,4.0,2,12215909.09,10750000000.0
562,hos7104319,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7104319,400.0,700.0,1100.0,5,3,0.0,0.0,4.0,1,15909090.91,17500000000.0
563,hos7105338,Jakarta Selatan,-6.261493,106.8106,Fatmawati,https://www.rumah123.com/properti/jakarta-selatan/hos7105338,800.0,400.0,1200.0,4,5,0.0,1.0,2.0,3,12500000.0,15000000000.0
564,hos7106452,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7106452,800.0,997.0,1797.0,4,5,0.0,0.0,2.0,3,15581524.76,28000000000.0
565,hos7111082,Jakarta Selatan,-6.261493,106.8106,Cipete,https://www.rumah123.com/properti/jakarta-selatan/hos7111082,200.0,125.0,325.0,5,3,0.0,1.0,1.0,2,11384615.38,3700000000.0
566,hos7111990,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7111990,220.0,170.0,390.0,4,3,1.0,0.0,2.0,3,14551282.05,5675000000.0
567,hos7112704,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7112704,800.0,824.0,1624.0,5,5,0.0,0.0,1.0,2,11699507.39,19000000000.0
568,hos7116116,Jakarta Selatan,-6.261493,106.8106,Pesanggarahan,https://www.rumah123.com/properti/jakarta-selatan/hos7116116,173.0,130.0,303.0,4,4,0.0,0.0,1.0,2,11881188.12,3600000000.0
569,hos7124231,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7124231,250.0,212.0,462.0,4,3,0.0,0.0,2.0,2,14069264.07,6500000000.0
570,hos7124450,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7124450,300.0,181.0,481.0,5,5,0.0,0.0,0.0,3,11434511.43,5500000000.0
571,hos7129581,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7129581,800.0,1186.0,1986.0,6,5,0.0,0.0,1.0,3,14602215.51,29000000000.0
572,hos7137114,Jakarta Selatan,-6.261493,106.8106,Gandaria,https://www.rumah123.com/properti/jakarta-selatan/hos7137114,200.0,127.0,327.0,4,3,0.0,0.0,4.0,2,11009174.31,3600000000.0
573,hos7137341,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7137341,300.0,250.0,550.0,4,4,0.0,1.0,2.0,2,11454545.45,6300000000.0
574,hos7142380,Jakarta Selatan,-6.261493,106.8106,Ciganjur,https://www.rumah123.com/properti/jakarta-selatan/hos7142380,180.0,120.0,300.0,3,2,0.0,0.0,0.0,2,9333333.33,2800000000.0
575,hos7142878,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7142878,400.0,291.0,691.0,4,4,0.0,1.0,1.0,2,21562952.24,14900000000.0
576,hos7143435,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7143435,800.0,625.0,1425.0,7,5,0.0,2.0,2.0,2,13333333.33,19000000000.0
577,hos7144065,Jakarta Selatan,-6.261493,106.8106,Ampera,https://www.rumah123.com/properti/jakarta-selatan/hos7144065,800.0,670.0,1470.0,5,5,0.0,2.0,1.0,2,11530612.24,16950000000.0
578,hos7144969,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7144969,1200.0,483.0,1683.0,5,5,0.0,0.0,0.0,2,27332144.98,46000000000.0
579,hos7145003,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7145003,1000.0,716.0,1716.0,6,5,0.0,1.0,1.0,2,27972027.97,48000000000.0
580,hos7146680,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7146680,600.0,849.0,1449.0,6,4,0.0,0.0,2.0,2,28985507.25,42000000000.0
581,hos7146940,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7146940,444.0,200.0,644.0,27,27,0.0,2.0,1.0,3,11413043.48,7350000000.0
582,hos7147222,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7147222,715.0,615.0,1330.0,5,5,0.0,2.0,2.0,2,24812030.08,33000000000.0
583,hos7151467,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7151467,400.0,291.0,691.0,4,4,0.0,1.0,1.0,3,21707670.04,15000000000.0
584,hos7154144,Jakarta Selatan,-6.261493,106.8106,Pasar Minggu,https://www.rumah123.com/properti/jakarta-selatan/hos7154144,500.0,790.0,1290.0,5,4,0.0,0.0,2.0,1,9689922.48,12500000000.0
585,hos7154603,Jakarta Selatan,-6.261493,106.8106,Bintaro,https://www.rumah123.com/properti/jakarta-selatan/hos7154603,450.0,750.0,1200.0,5,3,0.0,0.0,2.0,1,13750000.0,16500000000.0
586,hos7154969,Jakarta Selatan,-6.261493,106.8106,Veteran,https://www.rumah123.com/properti/jakarta-selatan/hos7154969,195.0,212.0,407.0,4,3,0.0,1.0,2.0,2,12285012.29,5000000000.0
587,hos7158197,Jakarta Selatan,-6.261493,106.8106,Pesanggarahan,https://www.rumah123.com/properti/jakarta-selatan/hos7158197,305.0,250.0,555.0,7,3,0.0,0.0,4.0,2,7567567.57,4200000000.0
588,hos7163656,Jakarta Selatan,-6.261493,106.8106,Pesanggarahan,https://www.rumah123.com/properti/jakarta-selatan/hos7163656,300.0,202.0,502.0,2,2,0.0,0.0,2.0,2,8964143.43,4500000000.0
589,hos7165238,Jakarta Selatan,-6.261493,106.8106,Cinere,https://www.rumah123.com/properti/jakarta-selatan/hos7165238,68.0,131.0,199.0,3,2,0.0,0.0,0.0,2,4361809.05,868000000.0
590,hos7173531,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7173531,295.0,630.0,925.0,5,5,0.0,1.0,2.0,2,15135135.14,14000000000.0
591,hos7174828,Jakarta Selatan,-6.261493,106.8106,Antasari,https://www.rumah123.com/properti/jakarta-selatan/hos7174828,936.0,2552.0,3488.0,5,5,0.0,1.0,2.0,2,29243119.27,102000000000.0
592,hos7176310,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7176310,360.0,189.0,549.0,4,3,0.0,0.0,2.0,3,9289617.49,5100000000.0
593,hos7177328,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7177328,360.0,460.0,820.0,4,4,0.0,0.0,0.0,3,12771951.22,10473000000.0
594,hos7179692,Jakarta Selatan,-6.261493,106.8106,Cirendeu,https://www.rumah123.com/properti/jakarta-selatan/hos7179692,107.0,78.0,185.0,3,3,0.0,0.0,0.0,2,8918918.92,1650000000.0
595,hos7182300,Jakarta Selatan,-6.261493,106.8106,Permata Hijau,https://www.rumah123.com/properti/jakarta-selatan/hos7182300,1000.0,460.0,1460.0,4,4,0.0,2.0,2.0,2,7534246.58,11000000000.0
596,hos7185950,Jakarta Selatan,-6.261493,106.8106,Mega Kuningan,https://www.rumah123.com/properti/jakarta-selatan/hos7185950,1115.0,708.0,1823.0,6,6,0.0,2.0,2.0,2,41140976.41,75000000000.0
597,hos7185992,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7185992,780.0,500.0,1280.0,5,5,0.0,0.0,1.0,1,19531250.0,25000000000.0
598,hos7186478,Jakarta Selatan,-6.261493,106.8106,Setiabudi,https://www.rumah123.com/properti/jakarta-selatan/hos7186478,255.0,106.0,361.0,10,10,0.0,2.0,2.0,3,13850415.51,5000000000.0
599,hos7190357,Jakarta Selatan,-6.261493,106.8106,Kebayoran Lama,https://www.rumah123.com/properti/jakarta-selatan/hos7190357,292.0,160.0,452.0,3,3,0.0,1.0,2.0,2,14380530.97,6500000000.0
600,hos7197729,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7197729,444.0,200.0,644.0,27,27,0.0,2.0,2.0,3,11413043.48,7350000000.0
601,hos7202008,Jakarta Selatan,-6.261493,106.8106,Fatmawati,https://www.rumah123.com/properti/jakarta-selatan/hos7202008,100.0,77.0,177.0,3,3,0.0,0.0,0.0,2,8192090.4,1450000000.0
602,hos7203869,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos7203869,500.0,379.0,879.0,4,3,0.0,1.0,2.0,2,17064846.42,15000000000.0
603,hos7205917,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7205917,225.0,388.0,613.0,3,2,0.0,0.0,2.0,1,11419249.59,7000000000.0
604,hos7207216,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7207216,220.0,220.0,440.0,3,3,0.0,0.0,2.0,2,8636363.64,3800000000.0
605,hos7210734,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7210734,450.0,2128.0,2578.0,9,9,0.0,0.0,4.0,1,12412723.04,32000000000.0
606,hos7211340,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7211340,150.0,80.0,230.0,3,2,0.0,1.0,0.0,2,6521739.13,1500000000.0
607,hos7211934,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7211934,531.0,312.0,843.0,5,6,0.0,0.0,2.0,3,9252669.04,7800000000.0
608,hos7213677,Jakarta Selatan,-6.261493,106.8106,Veteran,https://www.rumah123.com/properti/jakarta-selatan/hos7213677,400.0,500.0,900.0,5,6,0.0,1.0,1.0,2,16666666.67,15000000000.0
609,hos7216210,Jakarta Selatan,-6.261493,106.8106,Cilandak,https://www.rumah123.com/properti/jakarta-selatan/hos7216210,350.0,256.0,606.0,4,4,0.0,2.0,1.0,3,17326732.67,10500000000.0
610,hos7218539,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7218539,700.0,534.0,1234.0,5,5,0.0,1.0,1.0,2,12155591.57,15000000000.0
611,hos7218623,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7218623,700.0,500.0,1200.0,4,4,0.0,0.0,1.0,2,8750000.0,10500000000.0
612,hos7218852,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7218852,350.0,161.0,511.0,4,4,0.0,0.0,0.0,3,10763209.39,5500000000.0
613,hos7219241,Jakarta Selatan,-6.261493,106.8106,patra kuningan,https://www.rumah123.com/properti/jakarta-selatan/hos7219241,1500.0,1050.0,2550.0,6,6,0.0,1.0,2.0,2,33333333.33,85000000000.0
614,hos7219282,Jakarta Selatan,-6.261493,106.8106,Bangka,https://www.rumah123.com/properti/jakarta-selatan/hos7219282,2000.0,2595.0,4595.0,7,5,0.0,0.0,2.0,1,14145810.66,65000000000.0
615,hos7223284,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7223284,475.0,400.0,875.0,4,4,0.0,1.0,0.0,2,17142857.14,15000000000.0
616,hos7224182,Jakarta Selatan,-6.261493,106.8106,Ampera,https://www.rumah123.com/properti/jakarta-selatan/hos7224182,352.0,256.0,608.0,4,3,0.0,0.0,0.0,2,16447368.42,10000000000.0
617,hos7224476,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7224476,615.0,250.0,865.0,3,3,0.0,0.0,2.0,2,4624277.46,4000000000.0
618,hos7226087,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7226087,500.0,1122.0,1622.0,4,4,0.0,0.0,4.0,1,18495684.34,30000000000.0
619,hos7226277,Jakarta Selatan,-6.261493,106.8106,Pejaten,https://www.rumah123.com/properti/jakarta-selatan/hos7226277,850.0,1300.0,2150.0,5,4,0.0,1.0,1.0,2,16279069.77,35000000000.0
620,hos7230439,Jakarta Selatan,-6.261493,106.8106,Cinere,https://www.rumah123.com/properti/jakarta-selatan/hos7230439,200.0,110.0,310.0,4,4,0.0,1.0,1.0,3,7096774.19,2200000000.0
621,hos7230496,Jakarta Selatan,-6.261493,106.8106,Cirendeu,https://www.rumah123.com/properti/jakarta-selatan/hos7230496,100.0,78.0,178.0,3,3,0.0,0.0,0.0,2,7303370.79,1300000000.0
622,hos7231041,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7231041,370.0,710.0,1080.0,4,4,0.0,1.0,2.0,1,41666666.67,45000000000.0
623,hos7231079,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7231079,900.0,850.0,1750.0,7,6,0.0,1.0,2.0,2,18857142.86,33000000000.0
624,hos7232687,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos7232687,350.0,1550.0,1900.0,4,4,0.0,0.0,3.0,2,8421052.63,16000000000.0
625,hos7232728,Jakarta Selatan,-6.261493,106.8106,Kebayoran Baru,https://www.rumah123.com/properti/jakarta-selatan/hos7232728,450.0,488.0,938.0,5,5,0.0,0.0,1.0,2,29317697.23,27500000000.0
626,hos7232804,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7232804,100.0,146.0,246.0,2,1,1.0,0.0,4.0,1,16260162.6,4000000000.0
627,hos7232833,Jakarta Selatan,-6.261493,106.8106,Kemang,https://www.rumah123.com/properti/jakarta-selatan/hos7232833,750.0,1026.0,1776.0,6,4,0.0,1.0,2.0,2,10698198.2,19000000000.0
628,hos7232856,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos7232856,300.0,525.0,825.0,4,3,0.0,0.0,2.0,2,8363636.36,6900000000.0
629,hos7234408,Jakarta Selatan,-6.261493,106.8106,Tebet,https://www.rumah123.com/properti/jakarta-selatan/hos7234408,210.0,166.0,376.0,4,4,0.0,2.0,1.0,2,18617021.28,7000000000.0
